Category,Functional_Group,Subclassification,Code,Additive,Reference(s)_of_Community_legal_act,Reference_in_OJ,Date_of_authorisation,Expiry_date_of_authorisation(s),Date_of_first_entry_in_the_Register
4,d,"Other zootechnical additives (improvement of the feed to gain ratio)",4d16,"Preparation of muramidase (EC 3.2.1.17) (lysozyme) produced by Trichoderma reesei (DSM 32338) (Holder of authorisation DSM Nutritional Products Ltd, represented in EU by DSM Nutritional Products Sp. Z o.o) [Chickens for fattening; Minor poultry species for fattening]","Commission Implementing Regulation (EU) 2019/805 of 17 May 2019","OJ L 132, 20.05.2019, p. 33",09.06.2019,09.06.2029,20.05.19
4,d,Other zootechnical additives,4d16,"Preparation of muramidase (EC 3.2.1.17) (lysozyme) produced by Trichoderma reesei (DSM 32338) (Holder of authorisation DSM Nutritional Products Ltd, represented in EU by DSM Nutritional Products Sp. Z o.o) [Chickens reared for breeding Turkeys for fattening; Turkeys reared for breeding; Other poultry species reared for breeding]","Commission Implementing Regulation (EU) 2020/163 of 5 February 2020","OJ L 34, 06.02.2020, p. 34",26.02.2020,06.02.2030,06.02.20
4,d,"Other zootechnical additives (improvement of of zootechnical performance)",4d18,"Preparation of Eugenol (Holder of the authorisation Lidervet SL) [Chickens for fattening]","Commission Implementing Regulation (EU) 2019/898 of 29 May 2019","OJ L 144, 03.06.2019, p. 29",23.06.2019,23.06.2029,03.06.19
4,d,"Other zootechnical additives (improvement of of zootechnical performance)",4d19,"Preparation of Oregano oil, caraway oil, carvacrol, methyl salicylate and L- menthol (Holder of the authorisation Biomin GmbH) [Weaned piglets]","Commission Implementing Regulation (EU) 2020/160 of 5 February 2020","OJ L 34, 06.02.2020, p. 25",26.02.2020,26.02.2030,06.02.20
4,d,Other zootechnical additives,4d161g,"Canthaxanthin (Holder of the authorisation DSM Nutritional Products Ltd represented by DSM Nutritional products Sp. Z o.o ) [Breeder hens]","Commission Implementing Regulation (EU) No 684/2014 of 20 June 2014","OJ L 182, 21.06.2014, p. 20",10.07.2014,10.07.2024,23.06.14
4,d,Other zootechnical additives,4d210,"Benzoic acid (Holder of the authorisation DSM Nutritional Products Ltd) [Piglets (Weaned)]","Commission Implementing Regulation (EU) 2018/1550 of 16 October 2018","OJ L 260, 17.10.2018, p. 3",05.11.2018,05.11.2028,17.10.18
4,d,Other zootechnical additives,4d210,"Benzoic acid (Holder of the authorisation DSM Nutritional Products Ltd) [Sows]","Commission Implementing Regulation (EU) 2016/900 of 8 June 2016 / Corrigendum in OJ L 303 10.11.2016, p. 26","OJ L 152, 09.06.2016, p. 18 / Corrigendum in OJ L 303 10.11.2016, p. 26",29.06.2016,29.06.2026,09.06.16
4,d,Other zootechnical additives,4d210,"Benzoic acid (Holder of the authorisation DSM Nutritional Products Ltd) [Pigs for fattening]","Commission Implementing Regulation (EU) 2018/1550 of 16 October 2018","OJ L 260, 17.10.2018, p. 3",05.11.2018,05.11.2028,17.10.18
4,d,Other zootechnical additives,4d210,"Benzoic acid (VevoVitall) (Holder of the authorisation DSM Nutritional Products Sp. z o. o.) [Minor porcine species for fattening and for reproduction]","Commission Implementing Regulation (EU) 2018/983 of 11 July 2018","OJ L 176, 12.07.2018, p. 17",01.08.2018,01.08.2028,12.07.18
4,d,Other zootechnical additives,4d800,"Potassium diformate (Formi LHS) (Holder of the authorisation ADDCON) [Sows]","Reg (EU) No 104/2010 of 5 February 2010 / Amended by Commission Implementing Regulation (EU) 2017/410 of 8 March 2017","OJ L 35, 06.02.2010, p. 4 / Amended by OJ L 63 09.03.2017, p. 98",26.02.2010,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",08.02.10
4,d,Other zootechnical additives,4d1703,"Saccharomyces cerevisiae CNCM I- 1079 (Holder of the authorisation Danstar Ferment AG represented by Lallemand SAS) [Chickens for fattening; Minor poultry species for fattening]","Commission Implementing Regulation (EU) 2017/1905 of 18 October 2017","OJ L 269, 19.10.2017, p. 30",08.11.2017,08.11.2027,09.11.17
4,d,"Other zootechnical additives (reduction of Salmonella spp. contamination on carcasses through its decrease in faeces)",4d1703,"Saccharomyces cerevisiae CNCM I- 1079 (Holder of the authorisation Danstar Ferment AG represented by Lallemand SAS) [Turkeys for fattening]","Commission Implementing Regulation (EU) 2020/162 of 5 February 2020","OJ L 34, 06.02.2020, p. 31",26.02.2020,26.02.2030,06.02.20
4,d,Other zootechnical additives,4d1712,"Pediococcus acidilactici CNCM MA 18/5M (Holder of the authorisation Danstar Ferment AG represented by Lallemand SAS) [Salmonids; Shrimps]","Reg. (EC) No 911/2009 of 29 September 2009 / Amended by Commission Implementing Regulation (EU) No 2016/2260 of 15 December 2016","OJ L 257, 30.09.2009, p. 10 / Amended by OJ L 342, 16.12.2016, p. 14",20.10.2009,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",30.09.09
4,d,Other zootechnical additives,4d1712,"Pediococcus acidilactici CNCM MA 18/5M (Holder of the authorisation Danstar Ferment AG represented by Lallemand SAS) [All fish other than salmonids]","Commission Implementing Regulation (EU) No 95/2013 of 1 February 2013 / Amended by Commission Implementing Regulation (EU) No 2016/2260 of 15 December 2016","OJ L 33, 02.02.2013, p. 19 / Amended by OJ L 342, 16.12.2016, p. 14",22.02.2013,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",04.02.13
5,,Coccidiostats and histomonostats,51701,"Monensin sodium (Coxidin; carrier Perlite, Calcium Carbonate) (Holder of the authorisation Huvepharma NV Belgium) [Chickens reared for laying]","Commission Implementing Regulation (EU) No 140/2012 of 17 February 2012","OJ L 47, 18.02.2012, p. 18",09.03.2012,09.03.2022,27.02.12
5,,"Coccidiostats and histomonostats",5 1 701,"Monensin sodium (Coxidin; carrier Perlite, Wheat bran) (Holder of the authorisation Huvepharma NV Belgium) [Chickens for fattening; Turkeys]","Reg. (EC) No 109/2007 / Corrigendum in OJ L 37, 09.02.2007, p. 9 / Amended by Reg (EC) No 156/2008 of 21 February 2008 / Amended by Reg (EC) No 1095/2008 of 6 November 2008 / Amended by Commission Implementing Regulation (EU) No 495/2011 of 20 May 2011","OJ L 31, 06.02.2007, p. 6 / Corrigendum OJ L 37, 09.02.2007, p. 10 / Amended by OJ L 48, 22.02.08, p. 14 / Amended by OJ L 298, 07.11.08, p. 3 / Amendedby OJ L 134,21.05.2011, p. 6",06.02.2007,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",09.02.07
5,,"Coccidiostats and other medicinal substances",E 756,"Decoquinate – 60,6 g/kg (Deccox) (Holder of the authorisation Zoetis Belgium SA) [Chickens for fattening]","Reg. (EC) No 1289/2004 / Corrigendum CS in OJ L 143, 03.06.2008, p. 55 / Amended by Reg. (EC) No 552/2008 of 17 June 2008 / Corrigendum PL in OJ L 303, 22.11.2011, p. 49 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013 / Amended by Commission ImplementingRegulation (EU) No 291/2014 of 21March 2014","OJ L 243, 15.07.2004, p. 15 / Corrigendum CS in OJ L 143, 03.06.2008, p. 55 / Amended by OJ L 158, 18.06.2008, p. 3 / Corrigendum PL in OJ L 303,22.11.2011, p.49 / Amended byOJ L 38,11.02.2012, p.36 / Amended byOJ L 281,23.10.2013, p. 1/ Amended byOJ L 87,22.03.2014, p.87",17.07.2004,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
5,,"Coccidiostats and other medicinal substances",E 757,"Monensin sodium (Elancoban G100 – Elancoban 100 – Elancogran 100 – Elancoban G200 – Elancoban 200) (Holder of the authorisation Elanco GmbH) [Chickens for fattening;Chickens reared for laying; Turkeys]","Reg. (EC) No 1356/2004 / Amended by Reg. (EC) No 108/2007 / Corrigendum DE in O.J. L84 24.03.2007 / Amended by Reg. (EC) No 1096/2008 / Amended by Commission Implementing Regulation (EU) 2019/138","OJ L 251, 27.07.2004, p. 6 / Amended by OJ L 31, 06.02.2007, p. 4 / Corrigendum DE OJ L 84, 24.03.2007, p. 46 / Amended by OJ L 298, 07.11.2008, p. 5 / Amended by OJ L 26, 30.01.2019, p. 1",30.07.2004,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.02.07
5,,"Coccidiostats and other medicinal substances",E 758,"Robenidine hydrochloride 66 g/kg (Robenz 66 G) (Holder of the authorisation Zoetis Belgium SA) [Chickens for fattening]","Reg. (EC) No 1800/2004 / Amended by Reg. (EC) No 101/2009 of 3 February 2009 / Amended by Reg. (EC) No 214/2009 of 18 March 2009 / Amended by Commission Implementing Regulation (EU) No 532/2011 of 31 May 2011 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013 / Amended byCommission Implementing Regulation (EU) 2020/148 of 3 February 2020","OJ L 317, 16.10.2004, p. 37 / Amended by OJ L 34, 04.02.2009, p. 5 / Amended by OJ L 73, 19.03.2009, p. 12 / Amended by OJ L 146, 01.06.2011, p. 7 / Amended by OJ L 38, 11.02.2012, p. 36 / Amended by OJ L 281, 23.10.2013, p. 1 / Amended by OJ L 33, 05.02.2020, p. 1",29.10.2004,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
5,,"Coccidiostats and other medicinal substances",5a758,"Robenidine hydrochloride 66 g/kg (Robenz 66 G) (Holder of the authorisation Zoetis Belgium SA) [Chickens for fattening]","Commission Implementing Regulation (EU) 2020/148 of 3 February 2020","OJ L 33, 05.02.2020, p. 1",25.02.2020,25.02.2030,05.02.20
5,,"Coccidiostats and histomonostats",5 1 758,"Robenidine hydrochloride 66 g/kg (Cycostat 66 G) (Holder of the authorisation Zoetis Belgium SA) [Rabbits for breeding; Rabbits for fattening]","Commission Implementing Regulation (EU) No 532/2011 of 31 May 2011 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013","OJ L 146, 01.06.2011, p. 7 / Amended by OJ L 38, 11.02.2012, p. 36 / Amended by OJ L 281, 23.10.2013, p. 1",20.06.2011,20.06.2021,01.06.11
5,,"Coccidiostats and histomonostats",E 763,"Lasalocid A sodium 15 g/100g (Avatec 15 % cc; Avatec 150 G) (Holder of the authorisation Zoetis Belgium SA) [Chickens for fattening; Chickens reared for laying]","Reg. (EC) No 1455/2004 / Amended by Reg. (EC) No 2037/2005 of 14 December 2005 / Corrigendum FR in OJ L 335/59 21.12.2005 / Corrigendum CS in OJ L 77 24.03.2010 p. 60 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013","OJ L 269, 17.08.2004, p14 / Amended by OJ L 328, 15.12.2005, p. 21 / Corrigendum FR OJ L 335, 21.12.2005, p. 59 / Corrigendum CSOJ L 7724.03.2010 p. 60/ (See alsohttp://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:219:0005:0012:EN:PDF) /Amended by OJL 281,23.10.2013, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",15.12.05
5,,"Coccidiostats and histomonostats",5 1 763,"Lasalocid A sodium 15 g/100g (Avatec 150 G) CAS number: 25999-20-6 (Holder of the authorisation Zoetis Belgium SA) [Turkeys]","REG. (EU) No 874/2010 of 5 October 2010 / Corrigendum in OJ L 264 of 07.10.2010 p. 19 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013","OJ L 263, 06.10.2010, p. 1 / Corrigendum OJ L 264 07.10.2010 p. 19 / Amended by OJ L 38, 11.02.2012, p. 36 / (See also http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:219:0005:0012:EN:PDF) / Amended by OJ L 281, 23.10.2013, p. 1",26.10.2010,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",06.10.10
5,,"Coccidiostats and histomonostats",5 1 763,"Lasalocid A sodium 15 g/100g (Avatec 150 G) CAS number: 25999-20-6 (Holder of the authorisation Zoetis Belgium SA) [Pheasants; guinea fowl; quails and partridges except laying birds thereof.]","Commission Implementing Regulation (EU) No 900/2011 of 7 September 2011 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013","OJ L 231, 08.09.2011, p. 15 / Amended by OJ L 38, 11.02 des.2012, p. 36 / (See also http://eur- lex.europa.eu/Le xUriServ/LexUri Serv.do?uri=OJ: L:2012:219:0005:0012:EN:PDF) /Amended by OJL 281,23.10.2013, p. 1",28.09.2011,28.09.2021,12.10.10
5,,"Coccidiostats and other medicinal substances",E 764,"Halofuginone Hydrobromide (Holder of the authorisation Huvepharma NV) [Chickens for fattening; turkeys]","Commission Directive of 12 April 1991 amending the Annexes to Council Directive 70/524/EEC concerning additives in feedingstuffs (91/248/EEC)","OJ L 124, 18.05.1991, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",21.04.06
5,,"Coccidiostats and other medicinal substances",E 765,"Narasin 100 g/kg (Monteban – Monteban G 100) (Holder of the authorisation Elanco GmbH) [Chickens for fattening]","Reg. (EC) No 1464/2004 / Amended by Reg. (EC) No 545/2006 / Amended by Reg. (EU) No 884/2010 / Amended by Commission Implementing Regulation (EU) 2019/138","OJ L 270, 18.08.2004, p. 8 / Amended by OJ L 94, 1.04.2006, p. 26 / Amended by OJ L 265, 08.10.2010, p. 4 / Amended by OJ L 26, 30.01.2019, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",24.04.06
5,,"Coccidiostats and other medicinal substances",51766,"Salinomycin sodium 120 g/kg (Sacox 120 microGranulate) (Holder of the authorisation Huvepharma NV) [Chickens for fattening; Chickens reared for laying]","Commission Implementing Regulation (EU) 2017/1914 of 19 October 2017","OJ L 271, 20.10.2017, p. 1",09.11.2017,09.11.2027,10.11.17
5,,"Coccidiostats and other medicinal substances",E 770,"Maduramicin ammonium alpha 1 g/100g (Cygro 1 %) (Holder of the authorisation Zoetis Belgium SA) [Turkeys]","Council Directive 70/524/EEC concerning additives in feedingstuffs – List of authorised additives in feedingstuffs (2004/C 50/01) / Reg. (EC) No 2380/2001 of 5 December 2001 / Amended by Reg. (EC) No 552/2008 of 17 June 2008 / Amended by Commission Implementing Regulation (EU) No 406/2011 of 27 April 2011 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012 / Amended by Commission Implementing Regulation (EU) No 1014/2013 of 22 October 2013","OJ C 50, 25.02.2004, p. 1 / OJ L 321, 06.12.2001, p. 18 / Amended by OJ L 158, 18.06.2008, p. 3 / Amended by OJ L 108, 28.04.2011, p. 11 / Amended by OJ L 38, 11.02.2012, p. 36 / Amended by OJ L 281, 23.10.2013, p. 1",-,"Following the provisions of Art. 10 § 2 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",07.11.05
5,,"Coccidiostats and histomonostats",5 1 770,"Maduramicin ammonium alpha 10 g/kg (Cygro 10 G) (Holder of the authorisation Zoetis Belgium SA) [Chicken for fattening]","Commission Implementing Regulation (EU) No 388/2011 of 19 April 2011 / Amended by Commission Implementing Regulation (EU) No 118/2012 of 10 February 2012","OJ L 104, 20.04.2011, p. 3 / Amended by OJ L 38, 11.02.2012, p. 36",10.05.2011,10.05.2021,11.05.11
5,,"Coccidiostats and histomonostats",5 1 771,"Diclazuril 0,5 g/100 g (Clinacox 0,5 % Premix) (Holder of the authorisation Elanco GmbH) [Chickens for fattening]","Reg. (EU) No 1118/2010 of 2 December 2010 / Amended by Commission Implementing Regulation (EU) No 160/2013 of 21 February 2013 / Amended by Commission Implementing Regulation (EU) 2019/138","OJ L 317, 03.12.2010, p. 5 / Amended by OJ L 49, 22.02.2013, p. 50 / (See also http://eur- lex.europa.eu/Le xUriServ/LexUri Serv.do?uri=OJ: L:2012:219:0005:0012:EN:PDF) /Amended by OJL 26,30.01.2019, p. 1",23.12.2010,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",03.12.10
5,,"Coccidiostats and histomonostats",5 1 771,"Diclazuril 0,5 g/100 g (Clinacox 0,5 % Premix) (Holder of the authorisation Elanco GmbH) [Guinea fowls]","Reg. (EU) No 169/2011 of 23 February 2011 / Amended by Commission Implementing Regulation (EU) No 160/2013 of 21 February 2013 / Amended by Commission Implementing Regulation (EU) 2019/138","OJ L 49, 24.02.2011, p. 6 / Amended by OJ L 49, 22.02.2013, p. 50 / (See also http://eur- lex.europa.eu/Le xUriServ/LexUri Serv.do?uri=OJ: L:2012:219:0005:0012:EN:PDF) /Amended by OJL 26,30.01.2019, p. 1",16.03.2011,16.03.2021,24.02.11
5,,"Coccidiostats and histomonostats",5 1 771,"Diclazuril 0,5 g/100 g (Clinacox 0,5 % Premix) (Holder of the authorisation Elanco GmbH) [Turkeys for fattening]","Commission Implementing Regulation (EU) No 888/2011 of 5 September 2011 / Amended by Commission Implementing Regulation (EU) No 160/2013 of 21 February 2013 / Amended by Commission Implementing Regulation (EU) 2019/138","OJ L 229, 06.09.2011, p. 9 / Amended by OJ L 49, 22.02.2013, p. 50 / (See also http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=OJ:L:2012:219:0005:0012:EN:PDF) / Amended by OJ L 26, 30.01.2019, p. 1",26.09.2011,26.09.2021,06.09.11
5,,"Coccidiostats and histomonostats",51771,"Diclazuril 0,5 g/100 g (Clinacox 0,5 %) (Holder of the authorisation Elanco GmbH) [Chickens reared for laying]","Commission Implementing Regulation (EU) No 667/2013 of 12 July 2013 / Amended by Commission Implementing Regulation (EU) 2019/138","OJ L 192, 13.07.2003, p. 35 / Amended by OJ L 26, 30.01.2019, p. 1",02.08.2013,"Following the provisions of Art. 14 of Reg. (EC) No 1831/2003, an application, in accordance with Article 7, has been submitted",17.07.13
